"","author_id","name_initial","name","num_ssid_1997","num_ssid_1998","num_ssid_1999","num_ssid_2000","num_ssid_2001","num_ssid_2002","num_ssid_2003","num_ssid_2004","num_ssid_2005","num_ssid_2006","num_ssid_2007","num_ssid_2008","num_ssid_2009","num_ssid_2010","num_ssid_2011","num_ssid_2012","num_ssid_2013","num_ssid_2014","num_ssid_2015","num_ssid_2016","num_ssid_2017"
"671",38352473,"Zimmer,E.A.","Elizabeth A. Zimmer",2,2,2,3,1,3,5,2,2,3,NA,2,2,1,NA,3,NA,1,NA,1,3
"672",38504813,"Nozaki,T.","Tomoyoshi  Nozaki",NA,3,2,3,2,2,4,4,4,3,1,3,1,5,1,NA,1,3,5,2,2
"673",38785418,"Archibald,A.L.","Alan L. Archibald",1,NA,NA,NA,1,4,1,3,2,2,NA,2,1,2,1,NA,NA,2,1,NA,NA
"674",39013460,"Tashiro,M.","Masato  Tashiro",1,NA,NA,1,1,NA,1,1,4,NA,NA,1,3,5,1,3,3,1,2,NA,NA
"675",39140438,"Burger,G.","Gertraud  Burger",1,NA,3,6,NA,2,3,NA,1,1,2,2,4,5,3,2,4,4,1,1,1
"676",39348886,"Bailey,C.D.","C. Donovan Bailey",NA,NA,1,NA,1,1,NA,1,NA,1,3,NA,NA,2,2,NA,2,1,2,NA,NA
"677",39353573,"Hain,T.","Torsten  Hain",1,NA,NA,NA,2,NA,NA,NA,4,2,NA,1,1,3,2,2,3,1,1,2,NA
"678",39714235,"Teixeira,M.M.","Marta Maria Geraldes Teixeira",1,NA,2,NA,1,1,1,2,NA,2,2,2,9,7,3,4,1,NA,4,2,1
"679",39739363,"Derr,J.N.","James N. Derr",2,NA,2,1,2,NA,1,1,2,NA,2,NA,NA,NA,1,NA,NA,1,1,NA,NA
"680",39810044,"White,P.A.","Peter A.  White",NA,1,NA,NA,NA,1,NA,NA,2,4,NA,1,NA,2,NA,1,4,3,NA,1,2
"681",39962875,"Vieira,C.P.","Cristina P.  Vieira",1,1,1,NA,2,1,1,2,3,4,1,8,1,1,2,4,2,2,2,NA,2
"682",40077728,"Namba,S.","Shigetou  Namba",NA,3,2,NA,4,7,5,3,2,2,2,7,5,5,5,6,4,4,2,7,1
"683",40200326,"Naidu,R.A.","Rayapati A. Naidu",2,1,NA,3,NA,NA,1,NA,NA,1,NA,3,2,8,6,2,4,1,4,3,2
"684",40237087,"Bakker,F.T.","Freek T. Bakker",1,3,NA,1,NA,1,NA,3,1,NA,4,NA,2,1,1,1,1,NA,1,NA,NA
"685",40277250,"Foley,B.T.","Brian Thomas Foley",NA,1,1,2,6,3,4,NA,1,2,11,NA,2,4,5,6,8,NA,2,1,4
"686",40294231,"Kirschner,M.W.","Marc W.  Kirschner",5,8,3,1,2,1,3,2,1,2,1,5,NA,NA,2,1,NA,NA,5,NA,NA
"687",40462847,"de Boer,W.","Wietse  de Boer",2,NA,NA,NA,1,NA,1,4,2,NA,1,7,1,1,1,1,1,3,NA,5,1
"688",40471701,"Silberman,J.D.","Jeffrey D. Silberman",NA,NA,5,1,5,3,1,1,NA,1,2,1,4,5,1,5,1,NA,1,3,NA
"689",40474233,"Saito,K.","Kazuki  Saito",2,NA,2,1,NA,2,3,NA,4,1,NA,3,1,1,3,1,6,4,2,4,5
"690",40513216,"Spencer,H.G.","Hamish G. Spencer",NA,NA,1,2,NA,NA,NA,2,4,2,2,NA,6,6,2,3,5,3,1,3,1
"691",40575409,"Shih,S.","Shin-Ru  Shih",NA,NA,2,1,1,NA,NA,1,1,1,1,1,NA,2,NA,4,1,NA,NA,3,1
"692",40579687,"Wang,J.","Jun  Wang",1,1,1,1,3,5,NA,7,3,4,10,4,5,6,5,15,16,10,6,1,2
"693",40657939,"Erdmann,M.V.","Mark V. Erdmann",NA,NA,1,1,2,NA,1,NA,NA,NA,NA,2,NA,1,1,1,1,1,3,NA,NA
"694",41188552,"Mitchell,A.","Andrew  Mitchell",1,NA,NA,2,NA,1,NA,NA,2,1,2,2,2,2,1,1,2,1,2,1,1
"695",46455205,"Sugawara,K.","Kanetsu  Sugawara",2,NA,NA,2,2,1,1,4,1,NA,2,NA,1,2,NA,1,NA,2,NA,1,NA
"696",46547070,"Kato,K.","Kentaro  Kato",3,1,NA,NA,NA,2,NA,NA,1,2,1,NA,1,3,NA,1,1,1,NA,2,NA
"697",46560240,"Tanaka,Y.","Yoshikazu  Tanaka",1,NA,NA,2,NA,3,1,2,2,7,3,1,2,1,1,NA,NA,4,2,5,2
"698",46621059,"Kato,M.","Masahiro  Kato",NA,1,NA,NA,1,2,4,2,2,2,1,3,2,2,3,4,NA,NA,NA,2,NA
"699",46850599,"Rawlinson,W.D.","William D.  Rawlinson",2,NA,1,4,NA,2,3,5,3,3,NA,2,3,4,1,1,3,2,NA,1,NA
"700",46920639,"Nishijima,M.","Miyuki  Nishijima",1,1,1,1,2,NA,NA,NA,1,1,NA,NA,1,2,NA,2,3,4,5,1,2
"701",46949619,"Aoki,T.","Takayuki  Aoki",NA,NA,1,NA,2,NA,1,1,3,1,1,2,NA,4,5,3,3,2,NA,1,NA
"702",47036549,"Matsuda,Y.","Yo-ichi  Matsuda",9,7,11,8,14,3,7,3,7,6,1,4,2,4,3,3,3,7,NA,9,1
"703",47133835,"Hanni,C.","Catherine  Hänni",1,NA,NA,NA,2,4,2,NA,NA,8,1,6,1,1,1,1,1,NA,NA,1,NA
"704",47231177,"Kajita,T.","Tadashi  Kajita",1,1,NA,2,1,NA,NA,NA,1,3,NA,1,1,4,1,2,3,1,NA,3,1
"705",47316737,"Koepfli,K.","Klaus-Peter  Koepfli",1,1,NA,1,NA,NA,7,NA,2,1,2,2,NA,1,2,1,2,NA,1,NA,NA
"706",47559780,"Amato,G.","George  Amato",1,1,2,NA,1,NA,1,2,1,NA,1,4,3,5,3,7,1,3,1,2,1
"707",47655228,"Fukami,H.","Hironobu  Fukami",NA,NA,1,1,NA,NA,NA,2,1,NA,5,2,NA,NA,1,3,1,4,NA,NA,1
"708",47729929,"Moritz,C.C.","Craig C. Moritz",1,3,4,3,3,1,1,1,2,5,7,2,4,3,6,8,3,4,2,2,7
"709",47743386,"Kato,C.","Chiaki  Kato",3,11,8,NA,NA,3,NA,4,3,7,8,3,1,5,1,1,NA,2,NA,NA,3
"710",47760656,"Iritani,N.","Nobuhiro  Iritani",NA,NA,1,2,NA,3,3,1,1,1,2,2,NA,2,1,3,NA,2,2,2,NA
"711",47936210,"Muller,C.P.","Claude P.  Muller",NA,2,2,2,3,NA,1,2,1,5,6,8,13,7,9,4,6,4,2,1,5
"712",48009423,"Cook,J.M.","James M. Cook",NA,2,NA,1,1,2,3,NA,5,4,2,1,5,1,2,6,NA,1,3,4,1
"713",48043103,"Allen,S.A.","Susan A. Allen",NA,NA,1,NA,1,2,1,1,1,2,1,1,5,1,3,3,4,1,4,1,NA
"714",48045754,"Iida,T.","Tetsuya  Iida",1,2,4,5,2,NA,2,NA,1,NA,3,1,1,2,1,NA,NA,2,1,NA,1
"715",48063967,"Haag,K.L.","Karen Luisa Haag",NA,NA,1,1,1,2,1,2,NA,1,1,1,1,NA,2,NA,NA,1,NA,1,NA
"716",48094296,"Wang,J.","Jian  Wang",2,NA,NA,NA,1,4,NA,4,NA,2,NA,NA,2,2,6,5,6,3,2,NA,1
"717",48120204,"Meyer,H.","Hermann  Meyer",NA,1,1,NA,1,1,NA,1,1,1,3,NA,3,1,2,NA,1,1,1,NA,2
"718",48212351,"Archibald,J.M.","John M. Archibald",NA,NA,1,1,NA,1,5,2,2,3,5,6,5,4,6,4,5,3,1,2,2
"719",48316207,"Arai,S.","Satoru  Arai",NA,1,NA,NA,1,NA,NA,1,NA,NA,5,4,5,1,NA,2,5,3,1,7,2
"720",48357892,"Toyoda,A.","Atsushi  Toyoda",1,2,NA,13,14,2,NA,8,8,10,7,17,5,7,8,13,13,4,6,19,10
"721",48522385,"Yamamoto,K.","Kimiko  Yamamoto",NA,1,NA,NA,NA,3,1,1,NA,2,2,2,1,2,2,3,5,2,3,NA,NA
"722",48751093,"Haddock,S.H.","Steven H. D. Haddock",NA,1,NA,NA,2,NA,NA,NA,2,1,1,4,1,2,1,2,3,NA,3,1,1
"723",48819678,"Ichimura,K.","Kazuya  Ichimura",2,2,3,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,2,1,NA,NA,2,NA
"724",48845691,"Delaporte,E.","Eric  Delaporte",1,2,5,7,3,4,6,9,4,14,4,5,6,7,8,3,7,11,10,4,2
"725",48856026,"Yamakawa,M.","Makoto  Yamakawa",NA,NA,2,1,NA,1,NA,2,1,2,1,2,1,1,NA,2,2,2,2,2,2
"726",49009201,"Bergstrom,S.","Sven  Bergström",NA,1,1,1,1,2,NA,1,2,1,1,NA,NA,3,NA,1,NA,NA,1,NA,NA
"727",49051031,"Zhang,J.","Jun  Zhang",NA,1,1,1,1,1,1,2,NA,7,1,1,1,2,3,1,7,4,4,2,1
"728",49096766,"Rollin,P.E.","Pierre E.  Rollin",1,NA,1,4,2,NA,2,4,2,4,4,4,4,1,3,6,3,2,NA,NA,3
"729",49179107,"Macdonald,D.W.","David W. Macdonald",NA,2,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,3,NA,NA,1,NA,2
"730",49252284,"Chen,J.","Jing  Chen",NA,NA,1,NA,NA,1,2,1,NA,NA,1,7,NA,2,3,NA,2,3,7,9,2
"731",49258018,"Tsuchiya,K.","Kimiyuki  Tsuchiya",1,2,2,4,NA,2,5,4,2,3,1,2,1,1,NA,1,3,NA,1,2,NA
"732",49359835,"Mizutani,T.","Tetsuya  Mizutani",2,1,1,NA,1,1,2,3,1,1,3,1,3,4,3,3,4,7,12,12,11
"733",49491574,"Mcdonald,I.R.","Ian R. McDonald",5,1,3,3,3,3,2,6,19,7,5,2,1,2,1,1,NA,1,1,NA,NA
"734",49507850,"Matsuura,K.","Katsumi  Matsuura",3,1,3,NA,1,2,NA,1,1,NA,2,1,1,NA,1,3,NA,NA,NA,2,NA
"735",49662583,"Fukuhara,T.","Toshiyuki  Fukuhara",NA,1,3,1,NA,NA,1,1,NA,1,NA,NA,1,1,2,2,1,1,1,2,NA
"736",49714761,"Ishida,K.","Ken-Ichiro  Ishida",2,NA,1,NA,NA,1,3,1,2,1,2,2,7,1,8,4,1,3,7,5,2
"737",49718113,"Osaki,M.","Makoto  Osaki",NA,1,NA,4,6,2,2,NA,1,1,NA,2,1,1,2,2,3,1,1,NA,NA
"738",49800742,"Parreira,R.","Ricardo  Parreira",NA,NA,1,3,1,1,2,5,2,2,1,NA,2,2,3,4,5,2,7,11,1
"739",50010374,"Frey,J.","Joachim  Frey",1,2,6,8,4,8,7,5,7,7,3,2,3,3,3,3,1,4,2,NA,1
"740",50080584,"Li,X.S.","X. S. Li",1,NA,1,NA,NA,1,NA,4,8,1,1,1,2,3,1,2,1,1,1,3,2
"741",50168378,"Smith,T.P.","Timothy P. L. Smith",NA,NA,1,5,2,31,2,3,3,5,2,6,NA,1,NA,1,2,4,3,11,1
"742",50184152,"Kimura,A.","Akinori  Kimura",2,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,4,2,2,NA,1,1,NA,1
"743",50220750,"Lawson,P.A.","Paul Alexander Lawson",3,4,9,9,9,6,9,10,11,4,3,4,3,2,5,4,9,3,9,5,6
"744",50273986,"Rose,J.K.","Jocelyn Kenneth Campbell Rose",2,1,NA,2,1,3,1,NA,2,3,1,2,NA,1,1,1,NA,NA,NA,NA,1
"745",50300507,"Takahashi,Y.","Yoko  Takahashi",1,NA,NA,1,NA,1,1,1,NA,2,8,8,2,6,4,5,6,4,6,5,1
"746",50306278,"Blaxter,M.L.","Mark L. Blaxter",3,6,NA,3,NA,5,2,11,11,3,4,1,1,3,2,7,NA,NA,NA,1,2
"747",50350604,"Hanada,K.","Kaoru  Hanada",2,1,NA,1,2,NA,1,1,1,5,NA,1,1,1,NA,NA,1,NA,NA,NA,2
"748",50397068,"Papa,A.","Anna  Papa",NA,2,2,2,1,5,1,4,1,4,2,1,2,3,4,1,2,2,2,5,5
"749",50500830,"Ushijima,H.","Hiroshi  Ushijima",1,NA,1,NA,5,NA,4,10,9,13,16,9,11,11,8,13,7,3,5,1,4
"750",50502276,"Littlewood,D.T.","D. Timothy J.  Littlewood",2,3,1,NA,2,NA,2,NA,NA,1,2,3,1,4,1,5,2,6,5,4,3
"751",50569062,"Naruse,T.K.","Taeko K. Naruse",1,NA,1,1,3,1,1,NA,1,2,NA,NA,2,2,1,1,NA,1,1,NA,1
"752",50648123,"Ishikawa,Y.","Yukio  Ishikawa",NA,NA,1,NA,NA,1,1,NA,2,3,2,NA,2,3,6,1,2,3,2,NA,NA
"753",50650732,"Ohnishi,M.","Makoto  Ohnishi",NA,NA,2,8,2,2,NA,NA,2,NA,NA,1,2,2,8,4,3,4,4,2,1
"754",50651924,"Li,M.","Min  Li",NA,3,NA,NA,NA,2,NA,NA,2,NA,1,3,2,NA,NA,6,1,10,2,1,2
"755",50784250,"Takeyama,H.","Haruko  Takeyama",2,NA,1,3,1,NA,1,2,3,2,NA,1,1,1,4,NA,1,2,3,2,1
"756",51028286,"Rubio,L.","Luis  Rubio",NA,NA,1,2,2,1,2,NA,3,2,2,1,3,NA,5,3,2,4,4,2,NA
"757",66816214,"Anton,J.","Josefa  Antón",NA,NA,1,2,1,1,1,NA,2,5,5,3,2,4,3,2,NA,4,1,3,1
"758",71101431,"Nishio,T.","Takeshi  Nishio",1,1,2,2,NA,3,3,1,24,3,2,3,NA,1,1,1,1,2,NA,NA,1
"759",72942619,"Suzuki,K.","Ken-ichiro  Suzuki",1,2,1,NA,NA,2,NA,NA,1,4,6,11,9,12,5,14,11,11,10,4,1
"760",74035562,"Shimizu,H.","Hiroyuki  Shimizu",1,NA,3,NA,NA,2,1,1,6,1,1,2,NA,1,3,3,4,3,3,NA,NA
"761",77387961,"Nam,B.","Bo-Hye  Nam",1,NA,NA,2,1,NA,1,NA,1,NA,1,5,11,4,10,8,10,9,11,8,5
"762",79403916,"Nikaido,M.","Masato  Nikaido",NA,NA,2,3,3,1,6,1,2,6,3,1,1,4,1,1,6,3,1,NA,NA
"763",82918228,"Deplazes,P.","Peter  Deplazes",1,1,8,NA,NA,1,NA,1,1,1,3,1,1,NA,1,1,5,1,NA,1,NA
"764",83180699,"Su,Z.","Zhi-Hui  Su",NA,2,1,3,2,NA,2,2,1,1,1,2,NA,2,1,2,1,1,NA,1,1
"765",83774076,"Moriones,E.","Enrique  Moriones",1,NA,NA,3,1,3,1,1,1,2,4,1,NA,3,1,5,7,2,3,2,NA
"766",87419212,"O'Donnell,K.","Kerry  O’Donnell",2,6,2,2,4,3,3,5,1,3,5,4,4,7,9,10,3,3,2,6,3
"767",88057736,"James,H.F.","Helen F. James",NA,NA,2,NA,NA,3,1,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,1,1,NA
"768",88283518,"Vleeshouwers,V.G.","Vivianne G. A. A. Vleeshouwers",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,2,2,2,1,NA,NA,1,NA,NA
"769",88351109,"Taniguchi,K.","Koki  Taniguchi",NA,2,1,2,2,2,3,3,3,4,1,4,NA,1,2,2,2,4,3,5,3
"770",89267232,"Harry,M.","Myriam  Harry",NA,1,NA,1,1,NA,NA,1,NA,1,3,3,2,NA,NA,NA,NA,3,1,1,NA
"771",90124902,"Chaix,M.","Marie-Laure  Chaix",NA,NA,1,1,1,1,1,NA,1,1,NA,1,2,2,6,2,1,1,NA,4,1
"772",90629427,"Reynes,J.","Jean-Marc  Reynes",NA,NA,2,NA,1,NA,2,NA,7,2,2,4,1,1,2,2,4,3,1,1,1
"773",101465381,"Schmidt,A.","Axel  Schmidt",NA,1,NA,NA,1,NA,NA,2,NA,NA,2,2,NA,3,2,NA,3,4,NA,1,NA
"774",104495859,"Gonzalez,L.","Luis-Miguel  Gonzalez",NA,1,NA,NA,NA,2,2,1,1,1,4,2,NA,NA,2,NA,NA,2,NA,2,NA
"775",113917074,"de Lajudie,P.","Philippe  de Lajudie",NA,2,2,1,1,2,1,4,1,1,1,1,5,1,NA,1,NA,2,1,NA,1
"776",113954886,"Van Laethem,K.","Kristel  Van Laethem",NA,2,1,1,1,2,NA,NA,2,NA,NA,3,1,NA,1,NA,NA,1,1,NA,2
"777",114802251,"Van Poucke,M.","Mario  Van Poucke",NA,NA,2,NA,4,8,4,2,7,4,1,1,1,3,NA,1,NA,NA,1,NA,NA
"778",119650059,"Flint,H.J.","Harry J. Flint",4,2,6,4,5,3,3,5,1,15,5,4,4,2,2,6,NA,4,5,NA,1
"779",121256342,"Yoon,J.","Jung-Hoon  Yoon",NA,NA,1,2,NA,5,11,16,28,24,40,25,20,21,13,36,42,47,29,34,29
"780",121317014,"Sanz,L.","Libia  Sanz",1,NA,NA,NA,NA,1,NA,NA,1,3,1,1,NA,NA,2,NA,2,NA,NA,4,1
"781",121342439,"Alen,T.A.","Theo A. van Alen",NA,1,NA,1,NA,NA,NA,1,NA,NA,2,2,3,NA,5,4,NA,NA,NA,2,NA
"782",122316923,"Hara,Y.","Yoshiaki  Hara",2,1,NA,NA,NA,2,1,2,NA,1,NA,1,2,3,2,2,1,1,1,NA,NA
"783",123106481,"Chen,W.","Wei-Jen  Chen",NA,1,NA,NA,NA,1,2,1,NA,1,3,8,3,3,NA,4,7,6,2,4,7
"784",123519236,"Andolfatto,P.","Peter  Andolfatto",NA,NA,1,2,2,NA,NA,1,1,3,2,1,NA,1,3,2,1,NA,NA,NA,1
"785",134049379,"Boulouis,H.","Henri-Jean  Boulouis",NA,NA,2,2,NA,1,NA,1,NA,NA,2,NA,1,2,NA,1,NA,2,NA,1,1
"786",143608502,"Dietrich,F.S.","Fred S. Dietrich",2,NA,1,1,1,1,3,5,3,3,2,1,NA,7,3,1,4,2,6,NA,NA
"787",143612832,"Douzery,E.J.","Emmanuel J. P. Douzery",2,NA,7,3,3,5,5,1,2,6,5,2,5,1,2,1,5,5,NA,1,NA
"788",143635839,"Sato,F.","Fumihiko  Sato",1,NA,NA,4,2,4,2,1,2,NA,9,4,1,NA,1,2,1,1,1,NA,4
"789",143638176,"Aoki,T.A.","Takashi AokiT. Aoki",6,6,3,8,2,6,8,8,13,11,14,12,8,8,11,6,4,NA,1,1,1
"790",143649263,"Moore,E.R.","Edward R. B. Moore",4,7,11,6,6,3,1,2,NA,3,2,4,2,5,8,12,18,3,6,4,NA
"791",143652200,"Klenk,H.","Hans-Peter  Klenk",5,3,2,1,1,2,NA,3,2,1,1,2,46,63,67,33,38,17,21,27,17
"792",143656883,"Boutry,M.","Marc  Boutry",NA,NA,2,4,3,NA,2,1,4,NA,NA,2,1,NA,1,4,1,NA,NA,1,1
"793",143661101,"Elliot,A.D.","Aileen D Elliot",NA,2,1,1,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,1,1,NA,2,2,1
"794",143668857,"Williamson,M.S.","Martin S.  Williamson",NA,1,2,NA,1,2,NA,3,1,1,1,NA,1,NA,2,3,3,1,1,1,NA
"795",143669220,"Dairi,T.","Tohru  Dairi",2,3,2,6,2,1,3,3,1,1,3,3,NA,NA,3,1,1,NA,2,NA,1
"796",143699979,"Vidal,N.","Nicole  Vidal",2,NA,1,3,2,NA,2,NA,2,4,2,2,2,1,2,1,4,NA,2,2,1
"797",143703605,"Meyer,A.","Axel  Meyer",4,3,2,6,4,6,9,15,12,5,20,7,3,2,2,2,6,3,3,2,1
"798",143724101,"Ayala,F.J.","Francisco Jose Ayala",5,1,4,1,4,4,2,5,2,1,1,5,2,3,2,3,3,5,2,4,4
"799",143725527,"Scherer,S.","Siegfried  Scherer",2,2,4,NA,NA,4,NA,NA,4,3,NA,2,1,1,1,5,7,NA,1,2,1
"800",143733282,"Holden,M.T.","Matthew T. G. Holden",NA,1,NA,NA,2,NA,4,2,3,3,2,3,5,2,4,NA,3,3,2,1,1
"801",143743023,"Abraham,W.","Wolf-Rainer  Abraham",NA,2,2,1,3,1,2,4,3,1,1,3,1,2,3,NA,2,1,2,NA,1
"802",143782541,"Simmonds,P.","Peter  Simmonds",7,4,7,2,2,2,4,1,5,1,1,10,9,10,9,10,8,8,8,5,6
"803",143785997,"Gulland,F.M.","Frances M. D. Gulland",NA,1,NA,NA,1,2,NA,NA,1,2,1,NA,1,2,7,3,NA,NA,4,NA,NA
"804",143791278,"Wilson,I.A.","Ian A.  Wilson",NA,NA,1,1,NA,NA,NA,2,NA,1,NA,2,1,NA,4,2,2,5,NA,5,6
"805",143818433,"Bennetzen,J.L.","Jeffrey L. Bennetzen",2,3,1,NA,1,12,1,15,5,1,8,10,4,4,7,5,5,2,1,1,3
"806",143827413,"Vandamme,A.","Anne-Mieke  Vandamme",3,5,NA,3,5,6,4,5,9,1,5,4,2,NA,1,2,1,3,2,2,1
"807",143844476,"Maeda,K.","Kenji  Maeda",2,1,NA,NA,NA,1,NA,NA,2,NA,NA,1,2,1,1,4,3,3,6,NA,6
"808",143871257,"Michelmore,R.W.","Richard W.  Michelmore",1,4,NA,NA,1,3,1,3,1,1,3,4,5,NA,3,1,NA,NA,1,10,2
"809",143872915,"Gomi,K.","Katsuya  Gomi",NA,NA,1,1,NA,1,NA,NA,3,1,1,1,1,NA,NA,NA,2,NA,3,2,1
"810",143874037,"Cooper,S.J.","Steven J. B.  Cooper",1,1,1,1,3,2,2,2,1,3,5,3,4,4,5,10,2,6,6,1,5
"811",143885229,"Yamaguchi,R.","Ryoji  Yamaguchi",NA,NA,1,3,NA,NA,1,NA,2,2,2,NA,3,NA,NA,1,8,NA,1,NA,2
"812",143889532,"Gillevet,P.M.","Patrick M. Gillevet",1,2,NA,1,NA,NA,2,NA,1,NA,1,5,2,1,2,NA,1,3,4,NA,2
"813",143907325,"Scholz,T.","Tomáš  Scholz",1,NA,NA,1,2,NA,3,2,1,2,1,3,2,3,6,7,3,6,14,3,9
"814",143914223,"Jetten,M.S.","Mike S. M. Jetten",2,NA,1,NA,NA,1,4,1,3,6,8,9,10,7,14,11,8,2,2,2,3
"815",143914639,"Yamasaki,H.","Hiroshi  Yamasaki",NA,2,NA,NA,NA,3,NA,2,1,3,4,1,2,2,1,2,5,4,6,2,4
"816",143923803,"Leonard,J.A.","JENNIFER A.  LEONARD",NA,1,NA,1,2,2,2,NA,2,1,1,2,2,1,3,2,4,NA,1,2,1
"817",143930356,"Feldmann,H.","Heinz  Feldmann",1,4,2,NA,NA,2,2,2,NA,1,1,NA,NA,2,NA,NA,3,4,1,3,NA
"818",143957820,"Kamoun,S.","Sophien  Kamoun",2,NA,3,NA,1,4,3,1,11,3,4,8,1,4,1,3,1,NA,4,2,1
"819",143962245,"Kennedy,M.","Martyn  Kennedy",NA,NA,1,2,NA,NA,1,3,3,3,2,NA,2,1,1,1,5,3,2,1,1
"820",143989902,"Paulin,L.G.","Lars G Paulín",4,2,8,4,5,1,4,2,6,NA,5,6,10,5,5,4,2,3,3,NA,2
"821",144010213,"Wagner,M.","Michael  Wagner",1,2,4,3,8,7,6,6,9,8,9,8,4,7,6,7,4,3,6,NA,2
"822",144032323,"Venkatesh,B.","Byrappa  Venkatesh",4,1,1,NA,4,7,3,4,6,2,4,4,6,3,3,9,6,10,1,8,3
"823",144052879,"Gibson,W.C.","Wendy C. Gibson",NA,1,2,2,1,1,2,2,4,2,NA,2,1,5,NA,2,NA,2,1,NA,NA
"824",144053689,"Plyusnin,A.","Alexander  Plyusnin",2,2,5,2,4,4,2,5,1,2,3,9,4,1,2,10,4,1,1,NA,NA
"825",144068688,"Mayer,K.F.","Klaus F. X. Mayer",NA,1,3,2,1,NA,NA,4,NA,NA,2,6,5,NA,3,5,4,6,NA,2,2
"826",144086833,"Thulin,M.","Mats  Thulin",NA,1,NA,2,1,NA,1,2,NA,1,3,NA,2,2,2,4,NA,NA,NA,1,NA
"827",144110632,"Oka,S.","Shin-Ichi  Oka",2,NA,3,NA,2,NA,3,1,NA,NA,1,NA,3,4,2,NA,NA,1,1,NA,2
"828",144115017,"Blair,D.","David  Blair",5,4,3,5,1,3,NA,1,2,3,1,2,5,6,4,1,3,4,1,3,3
"829",144134274,"Samadi,S.","Sarah  Samadi",NA,1,NA,NA,1,NA,1,2,1,2,4,3,5,3,1,1,1,1,1,3,1
"830",144184457,"Osorio,F.A.","Fernando A.  Osorio",NA,NA,1,2,NA,1,NA,2,NA,1,NA,2,NA,NA,1,1,NA,1,1,NA,1
"831",144188990,"Yokoyama,J.","Jun  Yokoyama",1,NA,1,2,1,1,4,2,4,3,2,4,5,2,5,4,1,5,2,1,NA
"832",144196930,"Salemi,M.","Marco  Salemi",NA,5,NA,2,2,3,3,1,4,NA,NA,1,2,NA,3,5,2,2,4,6,5
"833",144198559,"Williamson,C.","Carolyn  Williamson",1,1,1,NA,2,2,1,1,NA,1,3,2,2,1,4,2,4,4,3,6,NA
"834",144203392,"Kirchhoff,F.","Frank  Kirchhoff",1,NA,1,1,NA,NA,1,1,2,2,1,2,4,3,NA,3,1,1,1,1,2
"835",144217503,"Roger,A.J.","Andrew J.  Roger",NA,4,6,2,3,9,5,7,1,6,5,7,2,4,3,6,1,6,5,3,3
"836",144234474,"Olsen,B.","Björn  Olsen",NA,NA,1,1,NA,NA,1,NA,3,3,NA,2,NA,7,1,3,3,2,3,NA,1
"837",144258685,"Kataoka,H.","Hiroshi  Kataoka",NA,1,NA,2,2,NA,1,1,4,4,1,3,2,1,2,2,4,1,1,1,NA
